data_dir,model_dir,RSEED,sigmaobs,nobs,deltaobs,sigmainit,nens,ferr,infl_nlin,f_all,a_all,f_10,a_10,f_30,a_30
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579882.564.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.7,0.8,3.4603182204528293,6.2076525574001895,1.2692691544051928,1.0527855753743158,4.0575187902549175,7.33069517353417
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579901.324.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.8,1.4,3.2513803685116534,4.026987535562098,1.1330227689446606,0.9385801126468856,3.807049153712269,4.769319099206307
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579891.317.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.8,1.1,3.4279936477509354,5.542232764811492,1.4695434201801512,1.2755225300908843,3.888659086542455,6.368718508217097
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579880.093.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.7,0.7,3.5462214928047286,6.772898503255442,1.5296499820716143,1.3438468003885666,4.065045610637991,7.863336677578302
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579888.251.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.8,0.8,3.365436832636282,5.513687845746517,1.1390655397957807,0.929023340101644,3.9494735890460873,6.569915378658905
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579884.623.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.8,0.5,3.7051389031908686,7.088572451524999,1.6840314610864595,1.5495442252721032,4.151730602208735,8.083745485078664
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579906.866.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.9,1.4,3.199073014467692,4.577961679826683,1.2077387911709945,1.0126390680144903,3.712166750227757,5.35051822402558
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579887.266.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.8,0.7,3.53073362125771,6.283580770179379,1.3947098946136869,1.3029002538767864,4.1025070565802775,7.3221561944114555
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579906.149.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.9,1.2,3.2262554890540174,4.810153762545167,1.195282908923836,0.974618026120682,3.762604026432572,5.6424265302266265
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579891.533.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.8,1.0,3.405988212240382,5.631959638362018,1.416336011659321,1.2202700336640713,3.93802639629521,6.570276124913286
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579906.877.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.9,1.3,3.179992932512368,4.614513661068812,1.1583969154698508,0.9489221658851414,3.68936781594728,5.395708068086432
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579880.228.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.7,0.6,3.503691240845081,6.968548471116757,1.6927055366746475,1.7414360145248255,3.932204853414332,7.956576962669053
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579887.388.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.8,0.6,3.52973629720361,6.2717023137878005,1.4467968994578622,1.4218921748920137,4.040496500359123,7.206733124562067
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579900.171.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.8,1.2,3.16403825106212,4.899285674931372,1.1318517310814196,0.9447673441609477,3.7181401353877495,5.782078792791856
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579890.668.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.8,0.9,3.507020598284219,6.027954556318294,1.5062628999854204,1.337236251110626,3.9562160526692836,6.883833514360423
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579907.903.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.9,0.8,3.3865983945791966,5.3274956037152865,1.2940499253408606,1.0810406201277107,3.9154133652045693,6.233986241737312
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579907.935.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.9,1.0,3.3683737764321515,5.110359242192773,1.4558639093814862,1.278463923808116,3.8411098089853133,5.896863243406278
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579924.450.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.0,1.4,3.0900450772304437,3.935612399815221,1.1258271023541095,0.8668970343711841,3.7119527134505415,4.806236970319938
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579915.087.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.0,1.0,3.4102847258032036,5.3022784781967225,1.5485510179029458,1.5209422669355637,3.8908799177170494,6.113311737912879
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579906.727.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.9,0.9,3.3801239880493097,5.461263537571968,1.2489472770218084,0.9942686322139316,3.955399714821573,6.422012684815787
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579912.257.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.0,0.7,3.5862797189676034,6.473576628319725,1.6727699169699202,1.4987906649482676,4.128754719569112,7.880646989442497
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579907.441.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.9,1.1,3.3487432624031626,5.694723742153957,1.3138679924612613,1.0740346997444783,3.8867510291757834,6.6396337881036285
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579912.153.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.0,0.6,3.4800160042685406,6.772933794760581,1.6278431487248122,1.5029892921385355,3.981458854023336,7.8829110391760375
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579914.977.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.0,0.8,3.6301950305427786,6.093928029201933,1.7208457308741625,1.6134618929478308,4.11738963653118,7.121722903193897
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579915.068.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.0,0.9,3.5392774308163286,6.3619344508755935,1.570222430102781,1.314911651928375,4.129988006952008,7.701300360111895
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579906.133.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.9,0.6,3.4966178620190083,6.186992928638951,1.7766985375309576,1.807998627067526,4.211565370699798,8.387688401772078
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579907.984.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.9,0.7,3.4861498481966984,6.414881503653357,1.399188465205608,1.2408349416834084,4.090659226107998,7.594865987954048
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579924.214.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.0,1.2,3.3724457592215846,5.306082142845831,1.4807404767932648,1.3077203649622604,3.8495368984539673,6.120272026521606
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579902.585.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,0.9,0.5,3.5851671816475563,7.116940193957312,1.7823293346254925,1.6223906537207444,4.110369236590934,8.611171285149064
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579921.404.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.0,1.1,3.393455584749012,5.6974251944805445,1.5555855562192946,1.3877077882848894,3.809811872308976,6.48877753266014
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579913.406.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.0,0.5,3.6995491506761775,7.267742809726441,1.9305808153400985,2.0037566092215617,4.140711089782359,8.313765448330305
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579928.565.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.1,0.9,3.5270043652528287,6.613624924321326,1.624667915084137,1.5550723445025163,3.9662157468278862,7.520006378242087
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579935.727.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.2,0.6,3.5497309988665706,5.900441862377434,1.7230651022350885,1.5597163482444514,3.980818113769982,6.794195166181729
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579937.922.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.2,0.8,3.495452305950548,5.668837861412015,1.6665767818010009,1.5285818393895798,3.9284662026907413,6.514126792015404
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579938.692.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.1,1.3,3.1694166250147093,4.756408076198097,1.2065688348471484,0.9601073595360206,3.712520972739472,5.606223513786925
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579946.051.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.2,1.3,3.2037912707905747,4.961316917911968,1.3968596564661309,1.1873935118099148,3.644920551224091,5.729294429467824
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579939.721.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.1,1.4,3.2462233106925056,4.8651099042663875,1.2838169080854045,1.0717222567820155,3.760665838496264,5.693057330205188
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579937.565.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.1,1.1,3.3865165881806107,5.324714870039669,1.50773469601232,1.4677147064995233,3.832844969024532,6.0638090522259676
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579930.658.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.1,0.5,3.593524517434284,6.476455604080155,1.7429805569662395,1.6773584733790416,4.068892941293332,7.479030248940383
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579934.765.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.1,0.7,3.5255701463008107,5.9094523511132975,1.5220936375827288,1.4995811096732632,4.0140292661974355,6.80051163418339
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579935.218.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.1,1.0,3.489043922916613,5.873566118926427,1.4242968741927786,1.2404650462104088,4.0072833633770975,6.801138650334098
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579938.761.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.1,1.2,3.4468071439995827,5.832102605840622,1.5961331080523389,1.5103741004066626,3.908609170543635,6.658211134710269
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579933.271.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.1,0.8,3.6906974617450317,6.805037080924902,1.6888789148916954,1.5615508411619794,4.156246547987297,7.7919194638528255
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579952.952.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.2,1.4,3.148560857761172,4.097097161161333,1.1845081164836044,0.9615600059354452,3.660685391618096,4.826744040649203
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579944.573.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.2,0.9,3.3621439530730917,5.229896299574769,1.502355765405529,1.3190507112732979,3.804843481263321,6.0425272725678045
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579951.886.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.3,1.1,3.450935596098536,5.62525799698825,1.6637252031335563,1.4626563502305636,3.84284480485436,6.392939608012439
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579948.750.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.3,0.8,3.5272026202674884,6.307132255083941,1.7937380488224233,1.7666015692931232,3.915765909959228,7.114995635919452
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579942.166.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.2,0.7,3.5819999886031724,6.602089491323255,1.8383069232355669,1.6840227532389929,3.97099193278948,7.508355583247539
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579945.309.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.2,1.0,3.445920365055131,6.044927493200568,1.7161799546649277,1.6521753249502542,3.83508499702275,6.832452083581661
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579932.457.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.1,0.6,4.240179478822031,9.10457598973504,2.007067829259612,1.9611410221706216,4.679126224675608,10.280347147560141
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579940.031.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.2,0.5,3.851403388504098,7.501882203354907,1.8579458146390648,1.8569799010135728,4.333706468757596,8.540672918990904
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579956.139.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.3,1.0,3.2525764143490616,5.281054401541115,1.4008323896651709,1.1957382535347536,3.7172184077511288,6.124109277605525
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579951.502.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.2,1.2,3.355472709455696,5.681636842273936,1.3983845999080058,1.1721619728630088,3.864452619070253,6.608569371980621
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579953.894.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.3,0.7,3.5305013425274625,5.920738143733134,1.872986315287195,1.8641285970630068,3.9321053429255497,6.74062206811895
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579959.120.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.3,1.2,3.3547546880203605,5.519349283532957,1.5098304159898983,1.3025261790550602,3.804526634439565,6.356088246791183
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579962.639.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.4,0.6,3.437836444437348,6.225906081898803,1.6150901570126643,1.429586074358708,3.8923888472086574,7.180352613879958
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579971.649.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.4,1.4,3.277249330887808,4.999098453315627,1.5933027469095555,1.4332297121608804,3.6792774422694174,5.715211000282446
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579953.863.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.3,0.6,3.76957619786021,6.817282807357262,1.8335377909020336,1.7066749692099772,4.205118428399564,7.79905567369609
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579971.639.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.4,1.3,3.4452551208882003,5.533032663548586,1.7223804324758818,1.5070493408285683,3.8370417702363033,6.296609563120695
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579959.208.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.3,1.3,3.497949134895564,5.817354812566745,1.775740111868412,1.700903969786551,3.908030559933545,6.604715136260798
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579968.593.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.4,1.1,3.510091148735264,6.139233666367043,1.882416351224777,1.7780780968215573,3.8501500007867,6.902190110690353
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579955.205.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.3,0.9,3.766419205556701,7.163843319952228,1.900470507618314,1.7496486897626264,4.159862338769159,8.09412352655344
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579962.649.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.4,0.7,3.6804217887408974,7.247336863144445,1.8952524286407788,1.8432836622608029,4.090884260900103,8.209127721594474
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579970.446.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.4,1.0,3.347083576421638,4.9164371799141975,1.5416847537206984,1.3010472294909012,3.797238273651296,5.679939149765736
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579953.916.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.3,0.5,3.5255258737707003,6.6718242388846205,1.912366368656696,1.8348598420278963,4.080096169913056,8.249416097372835
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579983.500.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.5,1.3,3.3957695194321547,4.837465345489892,1.7013281622989789,1.5635118757813191,3.7842556315245597,5.487878252194098
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579952.387.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.2,1.1,3.9276867015313375,8.122136287362206,1.7553072944294408,1.6946529517689517,4.350398446076771,9.144543769475057
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579961.144.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.4,0.5,3.6373875834040463,7.259197131271857,1.8802613169158389,1.735442850609615,4.051143161861284,8.292106696068664
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579983.554.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.5,1.4,3.32625023601494,5.022626530423283,1.6683910024153314,1.5398192165834872,3.729315138006344,5.737471895484271
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579974.858.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.5,0.5,3.6390853408023016,7.028743085977593,1.8679536823409784,1.7661824603116307,4.073197525567296,8.02111827055641
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579961.075.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.3,1.4,3.709683151644681,7.246982764677059,1.7641944661784867,1.6134350027216795,4.112341566675431,8.186043470807858
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579970.356.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.4,0.9,3.569255376172056,6.249869363847723,1.7102888637407287,1.5251401083916052,4.0032725100741,7.187133117900015
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579980.904.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.5,0.6,3.5214282092417877,5.440473767950293,1.746083923646045,1.5992750691810524,3.984258637495404,6.263679222360731
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579983.127.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.5,1.1,3.317307511005952,5.1399276392999536,1.5377949026737256,1.4691711406095544,3.7654442213287713,5.887090798471353
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579976.587.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.4,1.2,3.4667185354583245,5.9875361777280816,1.7221178360090077,1.5777256978392942,3.8513782980162703,6.784644788683165
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579987.744.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.5,1.2,3.3853405132170096,5.039493631045902,1.6776588183219812,1.5513797558775684,3.7998803087559088,5.7519940613247735
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579980.965.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.5,0.8,3.7827684449838297,6.757551621818293,2.117039533119729,2.194744805788288,4.169095624140845,7.693719785281122
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579983.107.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.5,0.9,3.5315231331310333,6.039720845530264,1.906028798309736,1.9432777150622127,3.8944251901349856,6.81588460423368
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579983.174.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.5,1.0,3.3954982331110686,5.805028951577837,1.7222217870543006,1.6315758141344707,3.8272598039053904,6.657448521680047
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579980.923.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.5,0.7,3.6266835319946003,6.708325042725941,1.9652857720472727,1.9630258942614127,4.0228135239728315,7.566946189646673
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579986.176.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.6,0.5,3.680111495594068,6.760637934157865,2.3170661155225285,2.3744101219051785,4.1953903913559945,8.239124774548692
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579990.377.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.6,0.7,3.931407336242844,7.566461591032565,2.1737602688243443,2.2685981539500406,4.286732965949584,8.484217170087359
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535580000.421.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.6,1.2,3.3066716207415583,4.905346034264289,1.6463331847663918,1.4630372412280646,3.7018355408762402,5.612041237824816
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579996.879.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.6,0.9,3.548991774492913,5.64776839417275,1.9857277449310229,1.9639042453977045,3.8720951604845526,6.312034863137683
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535580002.298.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.6,1.4,3.360411319976272,4.871854825821761,1.8021802674624103,1.5953907096315432,3.691609116188305,5.50258772473441
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535580001.427.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.6,1.0,3.3616511086065297,4.969106400010312,1.6584212201052333,1.516491137489664,3.758248195327132,5.684831253514131
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535580001.980.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.6,1.3,3.2771204285319735,4.846678543226089,1.5872789500286737,1.3968916607972377,3.6872908851116337,5.54910805209662
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535580000.440.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,227.0,0.9,200.0,0.1,1.3,100.0,1.6,1.1,3.3529053678346536,5.2292496032824785,1.6253722105576032,1.4008568522523772,3.762439044759565,6.001801446972097
